"Id","OpportunityId","OpptyName","AccountName","ProductID","ProductName","Quantity","NetPrice","Country"
"a6P3a000002prxNEAQ","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t3a000004uidSAAQ","TRMILL","1.0","49107.14286","India"
"a6P3a000002prxPEAQ","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t3a000004uDHPAA2","B125 VSP 2_Critical Care","10.0","1517857.1428","India"
"a6P3a000002prxrEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c0000097Is1AAE","CSCS V2.1 Desktop New System","1.0","267854.46427","India"
"a6P3a000002pry8EAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t3a000004uGB1AAM","LSTI South Asia – Monitoring Solutions Critical Care","1.0","0.78125","India"
"a6P3a000002pryBEAQ","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t3a000004ufawAAA","CARESCAPE Gas Modules Critical Care","1.0","0.89286","India"
"a6P3a000002pryEEAQ","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t3a000004uNebAAE","Supplies & Accessories Critical Care","1.0","0.89287","India"
"a6P3a000002pryQEAQ","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c000006oE8hAAE","Corometrics 171","1.0","124999.99999","India"
"a6P3a000002prycEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c000008hAGLAA2","Lullaby LED PT","2.0","85714.28572","India"
"a6P3a000002pryhEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c000006oMutAAE","Lullaby Warmer","6.0","750000.0","India"
"a6P3a000002prynEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c000008hAlIAAU","Siare Ventilator","1.0","535714.28571","India"
"a6P3a000002pryvEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","42635.0674","India"
"a6P3a000002p1rXEAQ","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c000008hAFJAA2","9100C NXT","1.0","714285.71431","India"
"a6P3a000002p1ruEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000002p1ryEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t3a000004uCCnAAM","Tec 820 ISO","1.0","89284.82143","India"
"a6P3a000002p1kwEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01ta0000004nCCtAAM","MAC 2000","2.0","217857.14286","India"
"a6P3a000002p1l4EAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c000008hAEPAA2","CardioSoft EKG Stress","1.0","245535.71428","India"
"a6P3a000002p1lJEAQ","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t3a000004uidSAAQ","TRMILL","1.0","49107.14286","India"
"a6P3a000002pbgxEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t3a000004uDHPAA2","B125 VSP 2_Critical Care","10.0","1517857.1428","India"
"a6P3a000002pbhPEAQ","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c0000097Is1AAE","CSCS V2.1 Desktop New System","1.0","267854.46427","India"
"a6P3a000002pbhgEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t3a000004uGB1AAM","LSTI South Asia – Monitoring Solutions Critical Care","1.0","0.78125","India"
"a6P3a000002pbhjEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t3a000004ufawAAA","CARESCAPE Gas Modules Critical Care","1.0","0.89286","India"
"a6P3a000002pbhmEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t3a000004uNebAAE","Supplies & Accessories Critical Care","1.0","0.89287","India"
"a6P3a000002pkvCEAQ","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c000006oE8hAAE","Corometrics 171","1.0","124999.99999","India"
"a6P3a000002pkvOEAQ","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c000006oMutAAE","Lullaby Warmer","6.0","750000.0","India"
"a6P3a000002pkvUEAQ","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c000008hAGLAA2","Lullaby LED PT","2.0","85714.28572","India"
"a6P3a000002prvrEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c000008hAlIAAU","Siare Ventilator","1.0","535714.28571","India"
"a6P3a000002prvzEAA","0063a00000hqEJUAA2","Galaxy Superspecility Hospital & Healthcare Pvt Ltd LCS Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","42635.0674","India"
"a6P3a000002pbrLEAQ","0063a00000hwLY3AAM","SLE 5000","Nitya Surgical Systems","01t3a000004u3SmAAI","SLE 5000","1.0","1220104.41071","India"
"a6P3a000002p5ViEAI","0063a00000hwNomAAE","Harsh Bhayana Web viewer Q2'20","Harsh Bhayana","01t3a000004uIfuAAE","Mobile Care Server Bundle Critical Care","1.0","107142.85714","India"
"a6P3a000002pcDOEAY","0063a00000hwOBkAAM","CS30/LED PT/LWP/B105/MAC600","ADSOL","01ta0000007jsHWAAY","CARESTATION 30","2.0","812499.99996","India"
"a6P3a000002pcDeEAI","0063a00000hwOBkAAM","CS30/LED PT/LWP/B105/MAC600","ADSOL","01t0c000008hAGLAA2","Lullaby LED PT","2.0","63750.0","India"
"a6P3a000002pcDjEAI","0063a00000hwOBkAAM","CS30/LED PT/LWP/B105/MAC600","ADSOL","01t0c000008hJgGAAU","Lullaby Warmer Prime","2.0","93749.99998","India"
"a6P3a000002pcDsEAI","0063a00000hwOBkAAM","CS30/LED PT/LWP/B105/MAC600","ADSOL","01ta0000007pxD3AAI","MAC 600","2.0","83928.57144","India"
"a6P3a000002pcDyEAI","0063a00000hwOBkAAM","CS30/LED PT/LWP/B105/MAC600","ADSOL","01t3a000004uDH4AAM","B105 VSP2_Critical Care","1.0","223212.49999","India"
"a6P3a000002pcEVEAY","0063a00000hwOBkAAM","CS30/LED PT/LWP/B105/MAC600","ADSOL","01t3a000004uHDOAA2","C50 Critical Care","2.0","133928.5714","India"
"a6P3a000002pcEbEAI","0063a00000hwOBkAAM","CS30/LED PT/LWP/B105/MAC600","ADSOL","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","2.0","1.7069","India"
"a6P3a000002pJuqEAE","0063a00000hwOGqAAM","CS30/9100C NXT","Synergy Meditech","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","5.0","4.26725","India"
"a6P3a000002pJuuEAE","0063a00000hwOGqAAM","CS30/9100C NXT","Synergy Meditech","01ta0000007jsHWAAY","CARESTATION 30","4.0","1624995.53576","India"
"a6P3a000002pJvBEAU","0063a00000hwOGqAAM","CS30/9100C NXT","Synergy Meditech","01t0c000008hAFJAA2","9100C NXT","1.0","651785.71429","India"
"a6P3a000002pJvWEAU","0063a00000hwOGqAAM","CS30/9100C NXT","Synergy Meditech","01t3a000004uCCnAAM","Tec 820 ISO","1.0","0.0","India"
"a6P3a000002p9WqEAI","0063a00000hwOQVAA2","Mukut Ranjan Das Ma600 Q2'20","Mukut Ranjan Das","01ta0000007pxD3AAI","MAC 600","1.0","58035.71429","India"
"a6P3a000002pOFXEA2","0063a00000hwOvdAAE","SLE 5000/SLE6000/CORO172","Service One","01t3a000004u3SmAAI","SLE 5000","2.0","2375000.0","India"
"a6P3a000002pOFaEAM","0063a00000hwOvdAAE","SLE 5000/SLE6000/CORO172","Service One","01t3a000004ugIdAAI","SLE 6000","3.0","3189956.64693","India"
"a6P3a000002pOFoEAM","0063a00000hwOvdAAE","SLE 5000/SLE6000/CORO172","Service One","01t0c000006oE8hAAE","Corometrics 171","2.0","214283.92858","India"
"a6P3a000002pOG0EAM","0063a00000hwOvdAAE","SLE 5000/SLE6000/CORO172","Service One","01ta0000007kMHKAA2","Corometrics 172","2.0","232142.85714","India"
"a6P3a000002pOGEEA2","0063a00000hwOvdAAE","SLE 5000/SLE6000/CORO172","Service One","01t0c000006oKT5AAM","MIC Accessories","1.0","0.89286","India"
"a6P3a000002pOGHEA2","0063a00000hwOvdAAE","SLE 5000/SLE6000/CORO172","Service One","01t0c000006oshXAAQ","LSTI South Asia – Maternal Infant Care","1.0","0.87339","India"
"a6P3a000002pv5uEAA","0063a00000hwQrMAAU","Dr. P K Selvamani Clinic 9100c NXT Q2'20","Dr. P K Selvamani Clinic","01t0c000008hAFJAA2","9100C NXT","1.0","714285.71429","India"
"a6P3a000002pvA7EAI","0063a00000hwQrMAAU","Dr. P K Selvamani Clinic 9100c NXT Q2'20","Dr. P K Selvamani Clinic","01t3a000004uCCmAAM","Tec 820 SEV","1.0","89284.82143","India"
"a6P3a000002pvAEEAY","0063a00000hwQrMAAU","Dr. P K Selvamani Clinic 9100c NXT Q2'20","Dr. P K Selvamani Clinic","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.86956","India"
"a6P3a000002plXNEAY","0063a00000hwR4zAAE","Galaxy Superspecility Hospital & Healthcare Pvt Ltd B450 Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t3a000004uG0lAAE","CARESCAPE_B450V3_Critical Care","1.0","446428.57142","India"
"a6P3a000002plY2EAI","0063a00000hwR4zAAE","Galaxy Superspecility Hospital & Healthcare Pvt Ltd B450 Q2'20","Galaxy Superspecility Hospital & Healthcare Private Limited","01t3a000004uGB1AAM","LSTI South Asia – Monitoring Solutions Critical Care","1.0","42627.21768","India"
"a6P3a000002psfUEAQ","0063a00000hwRXrAAM","LW/LED PT/PANDA INCUBATOR","ANK Enterprises","01t0c000008hAGLAA2","Lullaby LED PT","1.0","0.89285","India"
"a6P3a000002psfZEAQ","0063a00000hwRXrAAM","LW/LED PT/PANDA INCUBATOR","ANK Enterprises","01t0c000006oMutAAE","Lullaby Warmer","2.0","151785.71428","India"
"a6P3a000002psfkEAA","0063a00000hwRXrAAM","LW/LED PT/PANDA INCUBATOR","ANK Enterprises","01ta0000007kdDaAAI","Giraffe Incubator","1.0","578893.89766","India"
"a6P3a000002psgAEAQ","0063a00000hwRXrAAM","LW/LED PT/PANDA INCUBATOR","ANK Enterprises","01t0c000006oMutAAE","Lullaby Warmer","3.0","337499.99994","India"
"a6P3a000002pnaPEAQ","0063a00000hwLCRAA2","Shriji/SLE 5000","Shriji Healthcare","01t3a000004u3SmAAI","SLE 5000","2.0","1511324.10714","India"
"a6P3a000002pnaSEAQ","0063a00000hwLCRAA2","Shriji/SLE 5000","Shriji Healthcare","01t0c000006oKT6AAM","Coro and Mini Telemetry Accessories","1.0","0.0","India"
"a6P3a000002preCEAQ","0063a00000hwLGYAA2","Kauvery Hospital Mac2000 Q2'20","Kauvery Hospital","01ta0000004nCCtAAM","MAC 2000","1.0","119922.80357","India"
"a6P3a000000l9QEEAY","0063a00000hwWspAAE","Alpha Diagnostics Mac2000 Q2'20","Alpha Diagnostics","01ta0000004nCCtAAM","MAC 2000","1.0","124491.50001","India"
"a6P3a000002ptFVEAY","0063a00000hwWxLAAU","CMI Hospital SLE2000 Q2'20","Cmi Hospital","01t3a000004u3SoAAI","SLE 2000","1.0","712469.75","India"
"a6P3a000002ptFhEAI","0063a00000hwWxpAAE","Dr Neeraj Hissaria SLE2000 Q2'20","Hissaria Children Hospital","01t3a000004u3SoAAI","SLE 2000","1.0","535000.0","India"
"a6P3a000002pty9EAA","0063a00000hwWynAAE","Swami Vivekanand Medical Mission 9100cNXT & B125 Q2'20","Swami Vivekanand Medical Mission","01t3a000004uDHPAA2","B125 VSP 2_Critical Care","1.0","382952.49999","India"
"a6P3a000002ptyiEAA","0063a00000hwWynAAE","Swami Vivekanand Medical Mission 9100cNXT & B125 Q2'20","Swami Vivekanand Medical Mission","01t3a000004uGB1AAM","LSTI South Asia – Monitoring Solutions Critical Care","1.0","0.89286","India"
"a6P3a000002ptylEAA","0063a00000hwWynAAE","Swami Vivekanand Medical Mission 9100cNXT & B125 Q2'20","Swami Vivekanand Medical Mission","01t0c000008hAFJAA2","9100C NXT","1.0","739110.2143","India"
"a6P3a000002ptz8EAA","0063a00000hwWynAAE","Swami Vivekanand Medical Mission 9100cNXT & B125 Q2'20","Swami Vivekanand Medical Mission","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000002ptLcEAI","0063a00000hwWzCAAU","Siare 4000 & MAC 2000","Medical Systems Incorporated","01ta0000004nCCtAAM","MAC 2000","3.0","323298.21432","India"
"a6P3a000002ptLmEAI","0063a00000hwWzCAAU","Siare 4000 & MAC 2000","Medical Systems Incorporated","01t0c000008hAlIAAU","Siare Ventilator","1.0","697802.44642","India"
"a6P3a000002ptLvEAI","0063a00000hwWzCAAU","Siare 4000 & MAC 2000","Medical Systems Incorporated","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","0.85014","India"
"a6P3a000002ptSEEAY","0063a00000hwWzCAAU","Siare 4000 & MAC 2000","Medical Systems Incorporated","01ta0000004nCCtAAM","MAC 2000","3.0","321654.26787","India"
"a6P3a000002ptKuEAI","0063a00000hwWzCAAU","Siare 4000 & MAC 2000","Medical Systems Incorporated","01t0c000008hAlIAAU","Siare Ventilator","1.0","697802.44642","India"
"a6P3a000002ptL3EAI","0063a00000hwWzCAAU","Siare 4000 & MAC 2000","Medical Systems Incorporated","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","0.85014","India"
"a6P3a000002ptEkEAI","0063a00000hwX0UAAU","Synegery MIC PO","Synergy Meditech","01t0c000008hJgGAAU","Lullaby Warmer Prime","4.0","187499.99996","India"
"a6P3a000002ptEtEAI","0063a00000hwX0UAAU","Synegery MIC PO","Synergy Meditech","01t0c000008hAGLAA2","Lullaby LED PT","6.0","191250.0","India"
"a6P3a000002pvWlEAI","0063a00000hwX1rAAE","Pace Marketing MAC 600 DEMO","Pace Marketing Services","01ta0000007pxD3AAI","MAC 600","1.0","40178.57144","India"
"a6P3a000002puhpEAA","0063a00000hwXRTAA2","Shishu Mangalam Hospital SLE5000 & Led PT Q2'20","Shishu Mangalam Hospital","01t3a000004u3SmAAI","SLE 5000","1.0","1263392.85714","India"
"a6P3a000002puhtEAA","0063a00000hwXRTAA2","Shishu Mangalam Hospital SLE5000 & Led PT Q2'20","Shishu Mangalam Hospital","01t0c000008hAGLAA2","Lullaby LED PT","1.0","31249.10714","India"
"a6P3a000002puhyEAA","0063a00000hwXRTAA2","Shishu Mangalam Hospital SLE5000 & Led PT Q2'20","Shishu Mangalam Hospital","01t0c000006oshXAAQ","LSTI South Asia – Maternal Infant Care","1.0","0.84746","India"
"a6P3a000002pvuUEAQ","0063a00000hwXVQAA2","Lullaby Warmer LEDPT Coro 259 Giraffe Incubator","Medical Systems Incorporated","01t0c000008hAGLAA2","Lullaby LED PT","6.0","103400.14284","India"
"a6P3a000002pvuaEAA","0063a00000hwXVQAA2","Lullaby Warmer LEDPT Coro 259 Giraffe Incubator","Medical Systems Incorporated","01t0c000006oMutAAE","Lullaby Warmer","6.0","729965.9286","India"
"a6P3a000002pvujEAA","0063a00000hwXVQAA2","Lullaby Warmer LEDPT Coro 259 Giraffe Incubator","Medical Systems Incorporated","01t0c000006oE9CAAU","Corometrics 259cx","1.0","313806.94643","India"
"a6P3a000002pvv4EAA","0063a00000hwXVQAA2","Lullaby Warmer LEDPT Coro 259 Giraffe Incubator","Medical Systems Incorporated","01t0c000008hH0NAAU","Giraffe Incubator Carestation","1.0","666237.91072","India"
"a6P3a000002pvoVEAQ","0063a00000hwX3nAAE","Indian Instruments MIC & DCAR PO","Indian Instruments","01t0c000008hJgGAAU","Lullaby Warmer Prime","5.0","232142.85715","India"
"a6P3a000002pvoeEAA","0063a00000hwX3nAAE","Indian Instruments MIC & DCAR PO","Indian Instruments","01t0c000006oE8hAAE","Corometrics 171","1.0","107142.85714","India"
"a6P3a000002pvoqEAA","0063a00000hwX3nAAE","Indian Instruments MIC & DCAR PO","Indian Instruments","01t0c000008hAGLAA2","Lullaby LED PT","5.0","155357.1429","India"
"a6P3a000002pvovEAA","0063a00000hwX3nAAE","Indian Instruments MIC & DCAR PO","Indian Instruments","01ta0000004nCCtAAM","MAC 2000","3.0","308035.71426","India"
"a6P3a000002pvo5EAA","0063a00000hwX3nAAE","Indian Instruments MIC & DCAR PO","Indian Instruments","01t0c000008hJgGAAU","Lullaby Warmer Prime","5.0","232142.85715","India"
"a6P3a000002pvoEEAQ","0063a00000hwX3nAAE","Indian Instruments MIC & DCAR PO","Indian Instruments","01t0c000008hAGLAA2","Lullaby LED PT","5.0","155357.1429","India"
"a6P3a000002pvoJEAQ","0063a00000hwX3nAAE","Indian Instruments MIC & DCAR PO","Indian Instruments","01t0c000006oE8hAAE","Corometrics 171","1.0","107142.85714","India"
"a6P3a000002pvlIEAQ","0063a00000hwX3nAAE","Indian Instruments MIC & DCAR PO","Indian Instruments","01ta0000004nCCtAAM","MAC 2000","3.0","308035.71426","India"
"a6P3a000002uAMTEA2","0063a00000hwZDMAA2","MIC Accessories","Lead Medical Systems Private Limited","01t0c000006oKT5AAM","MIC Accessories","1.0","3160.71429","India"
"a6P3a000002uAMVEA2","0063a00000hwZDMAA2","MIC Accessories","Lead Medical Systems Private Limited","01t0c000006oKT6AAM","Coro and Mini Telemetry Accessories","1.0","18880.0","India"
"a6P3a000002qegJEAQ","0063a00000hwZNHAA2","MONITOR Accessories","Cass Associates","01t3a000004ufr6AAA","B1X5 Upgrades VSP 2 Critical Care","1.0","15000.0","India"
"a6P3a000002qIQ5EAM","0063a00000hwcJfAAI","Shri Krishna Mission Hospital Mac600 Q2'20","Shri Krishna Mission Hospital","01ta0000007pxD3AAI","MAC 600","1.0","49107.14285","India"
"a6P3a000002rG2HEAU","0063a00000hwdZSAAY","Q2-2020/LWP","Mixonix Healthcare Private Limited","01t0c000008hJgGAAU","Lullaby Warmer Prime","3.0","140624.99997","India"
"a6P3a000002vvFFEAY","0063a00000hwddPAAQ","Synrang Batngen Warjri Mac2000,Cardioday,Seer1000,Cardiosoft Q2'20","Synrang Batngen Warjri","01ta0000004nCCtAAM","MAC 2000","1.0","111606.25","India"
"a6P3a000002vvFNEAY","0063a00000hwddPAAQ","Synrang Batngen Warjri Mac2000,Cardioday,Seer1000,Cardiosoft Q2'20","Synrang Batngen Warjri","01t0c000008hAEPAA2","CardioSoft EKG Stress","1.0","312500.00001","India"
"a6P3a000002vvFdEAI","0063a00000hwddPAAQ","Synrang Batngen Warjri Mac2000,Cardioday,Seer1000,Cardiosoft Q2'20","Synrang Batngen Warjri","01t0c000008hD9XAAU","SEER 1000","1.0","111607.14287","India"
"a6P3a000002vvFkEAI","0063a00000hwddPAAQ","Synrang Batngen Warjri Mac2000,Cardioday,Seer1000,Cardiosoft Q2'20","Synrang Batngen Warjri","01t3a000004uidSAAQ","TRMILL","1.0","0.89286","India"
"a6P3a000002vvFmEAI","0063a00000hwddPAAQ","Synrang Batngen Warjri Mac2000,Cardioday,Seer1000,Cardiosoft Q2'20","Synrang Batngen Warjri","01t0c000008hD9WAAU","CardioDay V2.5 Holter Analysis System","1.0","357142.85714","India"
"a6P3a000002rCipEAE","0063a00000hwhpJAAQ","Rewa Hospital & Research Center CS30 Q3'20","Rewa Hospital & Research Center","01ta0000007jsHWAAY","CARESTATION 30","1.0","428569.64286","India"
"a6P3a000002rCj4EAE","0063a00000hwhpJAAQ","Rewa Hospital & Research Center CS30 Q3'20","Rewa Hospital & Research Center","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000002rCj8EAE","0063a00000hwhpJAAQ","Rewa Hospital & Research Center CS30 Q3'20","Rewa Hospital & Research Center","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","0.89286","India"
"a6P3a000002sExPEAU","0063a00000hwhqMAAQ","Dr. P K Selvamani Clinic 9100c NXT Q3'20 Relogged","Dr. P K Selvamani Clinic","01t0c000008hAFJAA2","9100C NXT","1.0","714284.82141","India"
"a6P3a000002sExlEAE","0063a00000hwhqMAAQ","Dr. P K Selvamani Clinic 9100c NXT Q3'20 Relogged","Dr. P K Selvamani Clinic","01t3a000004uC4pAAE","Tec 850 SEV","1.0","89285.71428","India"
"a6P3a000002sExrEAE","0063a00000hwhqMAAQ","Dr. P K Selvamani Clinic 9100c NXT Q3'20 Relogged","Dr. P K Selvamani Clinic","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000002rCKoEAM","0063a00000hwnbNAAQ","Nirmal Child Care SLE4000 Q3'20","Nirmal Child Care","01t3a000004u3SnAAI","SLE 4000","1.0","937499.99999","India"
